Genes	Transcript_Length	GC_Content
16004	ENSG00000111291	1038	42.94
6216	ENSG00000111300	6010	41.42
16258	ENSG00000111305	2390	46.3
9827	ENSG00000111319	3481	51.15
5591	ENSG00000111321	2327	53.53
9043	ENSG00000111325	2308	59.54
9316	ENSG00000111328	1812	58.95
8955	ENSG00000111331	6719	46.93
10360	ENSG00000111335	4734	43.81
6704	ENSG00000111339	5167	38.18
13660	ENSG00000111341	1405	37.99
4731	ENSG00000111344	3817	51.7
3515	ENSG00000111348	1256	41.12
5922	ENSG00000111358	3329	42.84
7438	ENSG00000111361	2477	45.42
2969	ENSG00000111364	2767	45.83
3475	ENSG00000111371	8066	39.96
770	ENSG00000111405	2413	48.95
772	ENSG00000111412	8404	44.28
25710	ENSG00000111424	4773	47.72
10384	ENSG00000111432	3282	58.38
5807	ENSG00000111445	2449	45.74
5934	ENSG00000111450	3331	45.87
12624	ENSG00000111452	7085	51.87
9340	ENSG00000111481	1897	46.59
2409	ENSG00000111490	7433	41.2
4756	ENSG00000111530	11251	36.92
4746	ENSG00000111536	1075	36.29
6656	ENSG00000111537	1218	36.04
8912	ENSG00000111540	5340	46.01
2981	ENSG00000111554	2918	38.66
679	ENSG00000111581	6457	39.32
7353	ENSG00000111596	4753	35.15
11479	ENSG00000111602	5121	46.62
5835	ENSG00000111605	6616	35.78
10889	ENSG00000111615	10118	35.47
4280	ENSG00000111639	1234	48.72
4152	ENSG00000111640	1875	60.61
10005	ENSG00000111641	3038	49.45
2499	ENSG00000111642	6673	49.02
19686	ENSG00000111644	1933	51.76
7722	ENSG00000111647	5168	38.58
16886	ENSG00000111652	2127	50.55
23866	ENSG00000111653	1709	47.73
20653	ENSG00000111664	2869	54.7
20706	ENSG00000111665	2917	52.08
8815	ENSG00000111666	4342	38.42
15155	ENSG00000111667	3181	52.77
15472	ENSG00000111669	1763	59.16
7736	ENSG00000111670	5701	40.94
23705	ENSG00000111671	1496	49.45
18091	ENSG00000111674	2827	55.33
24047	ENSG00000111676	4351	55.53
23409	ENSG00000111678	980	52.58
17748	ENSG00000111679	2412	57.71
22343	ENSG00000111684	2902	44.19
6067	ENSG00000111696	7207	43.1
18586	ENSG00000111704	5183	44.07
5742	ENSG00000111707	4897	44.49
19374	ENSG00000111711	3227	35.99
19932	ENSG00000111713	3132	37.1
20730	ENSG00000111716	1538	38.01
5037	ENSG00000111725	4019	47.82
15349	ENSG00000111726	1787	37.51
1570	ENSG00000111727	5734	37.29
15370	ENSG00000111728	9714	38.38
5168	ENSG00000111729	1281	41.21
14582	ENSG00000111731	4436	34.95
3984	ENSG00000111732	2819	41.42
6068	ENSG00000111737	2945	55.75
8168	ENSG00000111752	5033	44.13
163	ENSG00000111775	767	48.25
5785	ENSG00000111783	3955	42.7
7340	ENSG00000111785	5135	38.48
164	ENSG00000111786	1704	46.53
13299	ENSG00000111788	3158	48.72
21015	ENSG00000111790	2945	35.97
12453	ENSG00000111796	1448	36.74
19325	ENSG00000111799	11723	36.87
25907	ENSG00000111801	4547	44.07
18276	ENSG00000111802	2120	39.02
5800	ENSG00000111816	13230	36.88
22777	ENSG00000111817	10617	38.2
20001	ENSG00000111832	5522	36.42
20375	ENSG00000111834	2825	37.88
18726	ENSG00000111837	3984	42.11
20845	ENSG00000111843	1177	47.49
20161	ENSG00000111845	1800	40.83
19410	ENSG00000111846	4573	43.51
15642	ENSG00000111850	3915	40.32
18072	ENSG00000111859	4934	43.09
16482	ENSG00000111860	7673	38.17
24703	ENSG00000111863	2058	43.46
25192	ENSG00000111875	2362	39.13
25198	ENSG00000111877	7592	39.07
25071	ENSG00000111879	4141	39.55
5931	ENSG00000111880	4553	36.64
15907	ENSG00000111885	5014	37.6
9241	ENSG00000111886	1691	45.84
9769	ENSG00000111897	3137	35.93
2275	ENSG00000111906	3529	40.11
1176	ENSG00000111907	2489	39.16
4429	ENSG00000111911	3314	38.08
1114	ENSG00000111912	6457	39.05
11749	ENSG00000111913	5678	41.72
14412	ENSG00000111961	7711	43.29
9892	ENSG00000111962	4198	41.38
6748	ENSG00000111981	3142	51.8
24180	ENSG00000112029	2610	38.53
24779	ENSG00000112031	3676	37.68
19811	ENSG00000112033	3774	49.53
20508	ENSG00000112038	2594	38.81
20088	ENSG00000112039	2554	50.42
22176	ENSG00000112041	2162	53.76
24784	ENSG00000112053	3653	42.4
10056	ENSG00000112062	4319	39.88
3176	ENSG00000112077	2014	39.68
18480	ENSG00000112078	5619	42.39
11458	ENSG00000112079	3576	41.52
9888	ENSG00000112081	4222	40.22
19610	ENSG00000112096	14266	42.75
22112	ENSG00000112110	1075	43.85
8483	ENSG00000112115	1859	37.54
8511	ENSG00000112116	926	42.37
6385	ENSG00000112118	3208	43.17
15832	ENSG00000112130	5631	43.66
22594	ENSG00000112137	5332	41.2
13501	ENSG00000112139	10736	52.18
25257	ENSG00000112144	6227	40.86
25215	ENSG00000112146	4559	39.22
16101	ENSG00000112149	2471	45.18
16644	ENSG00000112159	18413	41.54
19177	ENSG00000112164	3105	51.97
19803	ENSG00000112167	2020	41.97
15326	ENSG00000112182	9113	40.5
19361	ENSG00000112183	2703	41.4
20207	ENSG00000112186	3316	42.32
2468	ENSG00000112195	3302	51.37
24661	ENSG00000112200	9478	36.73
24652	ENSG00000112208	6651	38.77
24640	ENSG00000112210	4837	37.66
23440	ENSG00000112212	958	56.22
19246	ENSG00000112218	5952	36.26
25853	ENSG00000112232	2332	34.84
20517	ENSG00000112234	8035	36.71
22892	ENSG00000112237	2473	35.29
23219	ENSG00000112238	3232	51.08
23624	ENSG00000112242	4749	42.72
22317	ENSG00000112245	5088	39.41
19029	ENSG00000112246	8430	39.73
19202	ENSG00000112249	8146	34.11
18675	ENSG00000112276	5567	40.62
15216	ENSG00000112280	4761	37.98
18589	ENSG00000112282	5233	36.17
18368	ENSG00000112290	3220	36.65
22592	ENSG00000112293	3489	43.49
23198	ENSG00000112294	5248	43.11
24387	ENSG00000112297	9909	40.13
24412	ENSG00000112299	3106	38.1
13833	ENSG00000112303	2118	39.35
25459	ENSG00000112304	4391	41.43
18468	ENSG00000112305	3333	37.73
25568	ENSG00000112306	639	42.96
2597	ENSG00000112308	4134	40.31
10266	ENSG00000112309	6565	39.89
2560	ENSG00000112312	1262	36.82
22249	ENSG00000112319	5699	36.95
13541	ENSG00000112320	5245	41.63
10480	ENSG00000112333	3212	47.81
1179	ENSG00000112335	1755	41.16
20370	ENSG00000112337	2524	39.38
22868	ENSG00000112339	7163	36.66
20559	ENSG00000112343	9413	40.46
6853	ENSG00000112357	1464	38.37
24424	ENSG00000112365	5519	43.86
17243	ENSG00000112367	3011	38.91
4581	ENSG00000112378	4290	39.44
16153	ENSG00000112379	14877	41.62
1422	ENSG00000112394	10051	40.2
10809	ENSG00000112406	5614	41.79
472	ENSG00000112414	7026	35.7
20290	ENSG00000112419	9531	40.02
23067	ENSG00000112425	6926	37.55
22442	ENSG00000112473	2409	52.92
16407	ENSG00000112486	4018	45.54
5629	ENSG00000112511	2330	57.49
15884	ENSG00000112514	1378	54.9
10717	ENSG00000112530	1619	39.59
19238	ENSG00000112531	9463	36.39
18713	ENSG00000112541	8233	40.93
18787	ENSG00000112559	1629	58.13
18968	ENSG00000112561	2595	54.14
12959	ENSG00000112562	3150	47.27
21056	ENSG00000112576	2394	47.06
20542	ENSG00000112578	2029	48.76
16048	ENSG00000112584	5155	44.49
9883	ENSG00000112592	1955	39.46
15120	ENSG00000112599	1113	46.2
18763	ENSG00000112619	2976	49.24
18925	ENSG00000112624	6530	44.25
23578	ENSG00000112640	3044	49.89
25897	ENSG00000112651	1588	49.64
18332	ENSG00000112655	5282	49.42
19496	ENSG00000112658	4202	55.7
20147	ENSG00000112659	8150	49.09
22715	ENSG00000112667	834	55.32
19217	ENSG00000112679	3824	47.53
14639	ENSG00000112685	4449	40.51
23355	ENSG00000112695	914	40.34
23828	ENSG00000112697	4594	37.37
22075	ENSG00000112699	1752	40.78
15343	ENSG00000112701	6501	37.44
22797	ENSG00000112715	12167	56.4
2463	ENSG00000112739	6775	38.36
25410	ENSG00000112742	3725	34.98
24530	ENSG00000112759	2326	56.86
1111	ENSG00000112761	2700	38.66
13847	ENSG00000112763	3113	45.31
2039	ENSG00000112769	6547	39.14
21319	ENSG00000112773	5664	36.03
17124	ENSG00000112782	5976	41.87
541	ENSG00000112787	5568	62.75
15862	ENSG00000112796	3834	38.38
11112	ENSG00000112799	1197	44.39
19923	ENSG00000112812	3411	49.82
13754	ENSG00000112818	2971	38.12
17089	ENSG00000112837	6245	38.67
7769	ENSG00000112851	8647	37.27
11418	ENSG00000112852	4126	48.38
11879	ENSG00000112855	2510	45.84
24244	ENSG00000112874	3492	34.05
11230	ENSG00000112877	2434	53.81
23167	ENSG00000112893	5599	36.58
23951	ENSG00000112902	11762	40.18
9738	ENSG00000112936	4257	38.13
23871	ENSG00000112941	5459	47.97
21788	ENSG00000112964	4814	38.47
16254	ENSG00000112972	3506	38.81
15218	ENSG00000112977	2339	46.31
14019	ENSG00000112981	1198	41.3
15397	ENSG00000112983	4388	43.02
15353	ENSG00000112984	3201	45.27
6476	ENSG00000112992	6483	37.88
4260	ENSG00000112996	4331	36.6
15194	ENSG00000113013	3321	42.74
8024	ENSG00000113048	4435	38.95
22977	ENSG00000113068	1352	40.78
12438	ENSG00000113070	2386	49.99
15691	ENSG00000113073	3277	51.3
1387	ENSG00000113083	5102	37.93
24500	ENSG00000113088	1509	40.28
13181	ENSG00000113100	3079	34.23
17245	ENSG00000113108	2801	53.75
16791	ENSG00000113119	1953	51.35
3880	ENSG00000113140	3701	47.91
22992	ENSG00000113141	1964	45.21
23568	ENSG00000113161	4585	37.88
20752	ENSG00000113163	8268	37.4
9741	ENSG00000113194	4515	42.96
15650	ENSG00000113205	3355	49.63
15653	ENSG00000113209	3408	49.74
11842	ENSG00000113211	3266	50.31
14119	ENSG00000113212	3765	47.46
24441	ENSG00000113231	5956	41.52
9395	ENSG00000113240	3722	39.49
11621	ENSG00000113248	4017	47.77
170	ENSG00000113249	1845	42.99
12773	ENSG00000113262	6143	56.15
6560	ENSG00000113263	5869	41.46
24414	ENSG00000113269	9945	42.83
14960	ENSG00000113272	3107	43.11
15617	ENSG00000113273	5329	41.01
22678	ENSG00000113282	3987	37.77
9016	ENSG00000113296	3222	42.04
17672	ENSG00000113300	6303	42.07
24231	ENSG00000113302	2761	41.92
7858	ENSG00000113303	2229	40.46
25892	ENSG00000113312	1467	41.36
2034	ENSG00000113318	4092	38.03
25747	ENSG00000113319	8167	40.93
9350	ENSG00000113328	2458	37.5
15991	ENSG00000113356	3285	37.84
19401	ENSG00000113360	5305	39.75
10115	ENSG00000113361	8476	38.3
9362	ENSG00000113368	3475	42.33
15894	ENSG00000113369	4188	35.81
23553	ENSG00000113384	2721	41.12
25431	ENSG00000113387	4273	42.87
25190	ENSG00000113389	7344	40.83
12909	ENSG00000113391	4312	36.4
24778	ENSG00000113396	3219	37.22
24458	ENSG00000113407	4314	38.63
12343	ENSG00000113430	2538	64.07
9930	ENSG00000113441	12752	37.19
19105	ENSG00000113448	8232	37.37
21665	ENSG00000113456	5770	40.32
17639	ENSG00000113460	2380	38.42
21778	ENSG00000113492	2364	42.33
13144	ENSG00000113494	11688	40.84
24587	ENSG00000113504	5280	62.04
18635	ENSG00000113520	717	48
19565	ENSG00000113522	8306	38.81
19660	ENSG00000113525	905	39.55
23892	ENSG00000113532	6303	34.12
22657	ENSG00000113552	2980	44.88
15163	ENSG00000113555	6562	48.79
19776	ENSG00000113558	9474	41.26
10975	ENSG00000113569	8143	41.76
19838	ENSG00000113575	4649	40.38
18056	ENSG00000113578	4062	44.95
23949	ENSG00000113580	7286	37.82
21116	ENSG00000113583	2358	39.91
21252	ENSG00000113593	2195	36.46
18165	ENSG00000113594	10089	39.45
2630	ENSG00000113595	4186	37.19
13344	ENSG00000113597	5994	36.8
10185	ENSG00000113600	2713	38.3
15402	ENSG00000113615	6299	42.26
22316	ENSG00000113621	3548	46.17
11657	ENSG00000113638	2612	38.63
15449	ENSG00000113643	2146	39.43
14675	ENSG00000113645	7130	46.59
25550	ENSG00000113648	10982	47.07
14969	ENSG00000113649	4654	36.35
25438	ENSG00000113657	5476	41.43
8402	ENSG00000113658	7012	37.17
9416	ENSG00000113712	6067	39.26
2224	ENSG00000113716	5567	43.45
11765	ENSG00000113719	5687	50.91
3299	ENSG00000113721	5717	54.34
2516	ENSG00000113732	1433	44.09
24949	ENSG00000113734	1339	45.87
22031	ENSG00000113739	5353	50.92
22016	ENSG00000113742	9483	37.31
17875	ENSG00000113749	4225	50.07
10763	ENSG00000113758	3072	59.54
23430	ENSG00000113761	2774	46.38
11185	ENSG00000113763	3941	58.16
14200	ENSG00000113790	3850	39.78
7342	ENSG00000113810	5471	36.23
857	ENSG00000113811	1633	40.23
841	ENSG00000113812	3629	42.11
1401	ENSG00000113838	3058	40.74
1385	ENSG00000113845	2394	38.48
5502	ENSG00000113851	5628	37.25
5493	ENSG00000113889	3766	41.75
17464	ENSG00000113905	4272	43.62
8707	ENSG00000113916	4178	47.68
6859	ENSG00000113924	2005	41.27
7044	ENSG00000113946	3273	37.26
10905	ENSG00000113966	4231	34.36
13409	ENSG00000113971	5197	36.77
10436	ENSG00000114013	2708	40.77
12638	ENSG00000114019	4521	55.04
5856	ENSG00000114021	7289	43.01
4069	ENSG00000114023	3052	38.78
20046	ENSG00000114026	4977	49.74
8252	ENSG00000114030	6830	38.27
10597	ENSG00000114054	6090	41.76
11775	ENSG00000114062	9352	36.21
9511	ENSG00000114098	4790	39.28
1882	ENSG00000114107	2732	39.55
725	ENSG00000114113	694	44.04
732	ENSG00000114115	1935	48.01
2440	ENSG00000114120	4638	35.47
8823	ENSG00000114124	3239	45.26
7756	ENSG00000114125	2763	39.34
191	ENSG00000114126	9857	39.89
6089	ENSG00000114127	10143	36.98
25213	ENSG00000114166	4833	40.2
14082	ENSG00000114200	2527	32.3
8510	ENSG00000114204	1837	34.97
13759	ENSG00000114209	2067	35.73
4848	ENSG00000114248	2520	41.6
10708	ENSG00000114251	6176	48.49
22586	ENSG00000114268	3586	51.91
21733	ENSG00000114270	9276	60.13
10661	ENSG00000114279	5406	37.5
11320	ENSG00000114302	6471	43.41
3027	ENSG00000114315	1578	53.32
9157	ENSG00000114316	3541	47.31
1735	ENSG00000114331	7160	38.17
1973	ENSG00000114346	4406	34.96
2894	ENSG00000114349	2417	62.55
892	ENSG00000114353	3886	57.36
8888	ENSG00000114354	3271	36.38
22846	ENSG00000114374	10036	36.81
23383	ENSG00000114378	2517	53.29
22571	ENSG00000114383	1691	59.39
21263	ENSG00000114388	3113	56.73
12894	ENSG00000114391	1857	42.52
17180	ENSG00000114395	1533	55
6399	ENSG00000114405	3525	35.7
13628	ENSG00000114416	8711	38.94
6374	ENSG00000114423	6780	35.4
10481	ENSG00000114439	8930	36.95
1149	ENSG00000114446	3203	35.29
8901	ENSG00000114450	6434	39.16
9351	ENSG00000114455	2666	39.01
443	ENSG00000114473	3250	43.92
589	ENSG00000114480	3461	35.29
9192	ENSG00000114491	6738	42.81
5937	ENSG00000114503	4161	44
1163	ENSG00000114520	2513	40.09
17029	ENSG00000114529	3722	42.44
1291	ENSG00000114541	5060	41.42
2199	ENSG00000114544	3828	45.99
9358	ENSG00000114547	2050	43.5
5908	ENSG00000114554	9066	61.75
18263	ENSG00000114573	4591	38.22
455	ENSG00000114626	5061	60.38
1876	ENSG00000114631	2186	48.64
11862	ENSG00000114638	2118	41.87
23394	ENSG00000114646	4161	51.25
20259	ENSG00000114648	4620	44.87
17317	ENSG00000114650	4394	48.04
8071	ENSG00000114654	2691	52.49
2863	ENSG00000114656	6034	47.21
8721	ENSG00000114670	2914	38.71
7133	ENSG00000114686	1706	35.94
4732	ENSG00000114698	3303	35.8
9841	ENSG00000114735	17064	53.84
15645	ENSG00000114737	5042	57
14120	ENSG00000114738	2988	53.69
14413	ENSG00000114739	11821	47.64
24687	ENSG00000114742	4925	39.95
2840	ENSG00000114744	3706	37.91
24726	ENSG00000114745	3722	55.34
4080	ENSG00000114757	9082	38.14
3828	ENSG00000114767	1578	55.15
508	ENSG00000114770	5921	44.7
6310	ENSG00000114779	2236	55.05
13279	ENSG00000114784	1010	41.77
5286	ENSG00000114786	3628	55.64
4121	ENSG00000114790	5254	38.97
2904	ENSG00000114796	7380	39.02
4453	ENSG00000114805	6413	39.53
10296	ENSG00000114812	3759	52.67
22872	ENSG00000114841	13300	55.25
7742	ENSG00000114850	3716	38.72
5749	ENSG00000114853	3781	62.11
11684	ENSG00000114854	727	59.58
6078	ENSG00000114857	7964	37.54
2812	ENSG00000114859	4615	55.49
2271	ENSG00000114861	8994	41.08
1790	ENSG00000114867	5667	52.77
1479	ENSG00000114902	4254	47.37
17536	ENSG00000114904	6057	42.79
16423	ENSG00000114923	4454	60.88
3676	ENSG00000114933	14136	40.81
19431	ENSG00000114942	1098	45.25
24169	ENSG00000114948	6330	38.27
17227	ENSG00000114956	1144	42.81
21940	ENSG00000114978	4885	41.02
23229	ENSG00000114982	5253	44.51
19555	ENSG00000114988	2410	44.97
11065	ENSG00000114993	2646	53.87
20318	ENSG00000114999	14269	42.38
22893	ENSG00000115008	2124	39.97
24069	ENSG00000115009	839	38.35
19646	ENSG00000115020	9901	37.08
10153	ENSG00000115041	3658	53.69
11923	ENSG00000115042	4757	49.55
211	ENSG00000115053	4034	47.89
18031	ENSG00000115073	2243	58.67
10896	ENSG00000115084	4412	36.74
13834	ENSG00000115085	3273	55.1
3765	ENSG00000115091	6718	36.61
652	ENSG00000115107	4262	51.67
17255	ENSG00000115109	6628	38.5
13208	ENSG00000115112	9292	48.53
24297	ENSG00000115128	770	43.19
24417	ENSG00000115129	1998	49.47
2669	ENSG00000115137	4992	40.71
22244	ENSG00000115138	1426	51.16
10336	ENSG00000115145	5701	39.09
21615	ENSG00000115155	7156	52.81
14074	ENSG00000115159	6041	37.9
24119	ENSG00000115163	1452	48.97
6831	ENSG00000115165	2260	37.75
6757	ENSG00000115170	3047	40.31
1335	ENSG00000115183	7586	43.42
9921	ENSG00000115194	3448	52.1
17427	ENSG00000115204	2315	50.33
8459	ENSG00000115207	3992	46.39
8517	ENSG00000115211	4293	50.64
3306	ENSG00000115216	2887	48.61
4741	ENSG00000115221	4675	39.26
15595	ENSG00000115226	1657	57.84
19521	ENSG00000115232	4189	36.12
7406	ENSG00000115233	4890	35.42
1170	ENSG00000115234	2400	53.11
20135	ENSG00000115239	2648	39.31
4073	ENSG00000115241	3752	45.48
24975	ENSG00000115252	4885	36.57
24683	ENSG00000115255	1794	61.44
24642	ENSG00000115257	2855	62.23
20165	ENSG00000115263	1289	34.19
23448	ENSG00000115266	11656	63.5
21077	ENSG00000115267	3595	35.76
15178	ENSG00000115268	1602	62.7
25385	ENSG00000115271	1992	36.25
25239	ENSG00000115274	1261	53.1
23212	ENSG00000115275	2895	57.9
22429	ENSG00000115282	4025	50.85
20733	ENSG00000115286	3743	59.57
21722	ENSG00000115289	1792	56.33
23350	ENSG00000115295	4293	38.44
16875	ENSG00000115297	2136	64.99
24495	ENSG00000115306	10226	42.78
16842	ENSG00000115307	1695	55.6
18924	ENSG00000115310	4790	38.6
17862	ENSG00000115317	2370	54.73
12010	ENSG00000115318	3502	50.8
18283	ENSG00000115325	2555	58.42
12366	ENSG00000115339	3868	37.06
1382	ENSG00000115350	1248	39.19
12601	ENSG00000115353	4959	40.31
13941	ENSG00000115355	9777	36.44
12181	ENSG00000115361	2543	36.42
14069	ENSG00000115363	1815	41.76
6499	ENSG00000115364	3479	36.97
10971	ENSG00000115365	4781	38.12
21859	ENSG00000115368	4297	37.03
4294	ENSG00000115392	1698	34.76
1646	ENSG00000115414	9171	39.44
20434	ENSG00000115415	4310	41.75
20596	ENSG00000115419	4834	35.11
1058	ENSG00000115421	6074	39.6
10368	ENSG00000115423	12795	38.37
6562	ENSG00000115425	1853	42.56
18610	ENSG00000115446	2172	42.81
12193	ENSG00000115457	4414	50.33
8645	ENSG00000115459	4761	46.14
23976	ENSG00000115461	6215	50.77
17613	ENSG00000115464	11357	38.76
25707	ENSG00000115468	2259	48.71
11874	ENSG00000115474	2950	35.5
19670	ENSG00000115484	2520	41.18
7455	ENSG00000115486	7569	46.19
18157	ENSG00000115504	5165	36.7
23280	ENSG00000115507	2861	59.54
25855	ENSG00000115514	1637	42.12
25460	ENSG00000115520	2239	41.73
12035	ENSG00000115523	2055	45.86
21904	ENSG00000115524	6526	39.41
18238	ENSG00000115525	6180	45.07
11798	ENSG00000115526	2842	48.91
13884	ENSG00000115539	1337	46.99
21204	ENSG00000115540	3986	40.5
22253	ENSG00000115541	950	44.77
23297	ENSG00000115548	8741	40.15
22582	ENSG00000115556	4350	47.37
25104	ENSG00000115561	3171	40.96
25831	ENSG00000115568	6028	49.52
13078	ENSG00000115590	1578	44.67
17494	ENSG00000115592	2326	52.65
19092	ENSG00000115593	4433	44.64
17399	ENSG00000115594	5143	41.38
12229	ENSG00000115596	1703	55.92
12866	ENSG00000115598	2615	41.71
6339	ENSG00000115602	3994	39.63
4921	ENSG00000115604	3854	39.54
13470	ENSG00000115607	2773	40.03
10895	ENSG00000115616	5410	40.47
11390	ENSG00000115641	4881	44.54
12127	ENSG00000115648	3823	51.32
3709	ENSG00000115649	2073	54.28
6457	ENSG00000115652	2907	45.03
19396	ENSG00000115657	3045	54.52
23286	ENSG00000115661	2868	53.12
13487	ENSG00000115677	6372	46.99
15743	ENSG00000115685	2386	48.38
6407	ENSG00000115687	5174	50.98
540	ENSG00000115694	4619	59.31
22455	ENSG00000115705	5391	48.22
9509	ENSG00000115718	1773	57.69
18176	ENSG00000115738	2041	49.26
16546	ENSG00000115750	2387	39.53
22457	ENSG00000115756	4781	52.12
25163	ENSG00000115758	2653	46.16
12758	ENSG00000115760	15703	37.56
22028	ENSG00000115761	3418	40.73
12816	ENSG00000115762	4349	42.42
22111	ENSG00000115806	3173	41.04
10303	ENSG00000115808	8168	37.76
22493	ENSG00000115816	3463	38.07
23914	ENSG00000115825	6111	36.9
11089	ENSG00000115827	5828	37.36
25625	ENSG00000115828	1739	41.07
24152	ENSG00000115839	4914	37.96
22152	ENSG00000115840	2979	40.22
18287	ENSG00000115841	2280	39.02
14861	ENSG00000115844	2453	59.82
17191	ENSG00000115850	6279	47.21
21096	ENSG00000115866	2361	37.04
18003	ENSG00000115875	2857	41.45
20394	ENSG00000115884	3291	57.56
25802	ENSG00000115896	6665	37.39
10123	ENSG00000115902	5789	45.52
10210	ENSG00000115904	8517	37.8
24262	ENSG00000115919	15316	37.46
10737	ENSG00000115935	4587	41.82
6710	ENSG00000115942	4312	39.05
